Komoditas (Rp),Tanggal,Harga,Wilayah,Lag_1,Lag_3,Lag_7,MA_7,MA_30,Price_Diff,Price_Change,Tahun,Bulan,Hari
Bawang Merah Ukuran Sedang,2026-06-12,44500.0,palembang,44000.0,43500.0,44500.0,44000.0,44133.333333333336,500.0,0.011363636363636465,2026,6,4
Bawang Merah Ukuran Sedang,2026-06-15,44500.0,palembang,44500.0,43500.0,44500.0,44000.0,44191.666666666664,0.0,0.0,2026,6,0
Bawang Merah Ukuran Sedang,2026-06-16,44500.0,palembang,44500.0,44000.0,44500.0,44000.0,44491.666666666664,0.0,0.0,2026,6,1
Bawang Merah Ukuran Sedang,2026-06-17,44500.0,palembang,44500.0,44500.0,43500.0,44142.857142857145,44550.0,0.0,0.0,2026,6,2
Bawang Merah Ukuran Sedang,2026-06-18,44500.0,palembang,44500.0,44500.0,43500.0,44285.71428571428,44608.333333333336,0.0,0.0,2026,6,3
Bawang Merah Ukuran Sedang,2026-06-19,44500.0,palembang,44500.0,44500.0,43500.0,44428.57142857143,44666.666666666664,0.0,0.0,2026,6,4
Bawang Merah Ukuran Sedang,2026-06-22,45500.0,palembang,44500.0,44500.0,44000.0,44642.857142857145,44700.0,1000.0,0.022471910112359605,2026,6,0
Bawang Merah Ukuran Sedang,2026-06-23,45500.0,palembang,45500.0,44500.0,44500.0,44785.71428571428,44733.333333333336,0.0,0.0,2026,6,1
Bawang Merah Ukuran Sedang,2026-06-24,45500.0,palembang,45500.0,44500.0,44500.0,44928.57142857143,44766.666666666664,0.0,0.0,2026,6,2
Bawang Merah Ukuran Sedang,2026-06-25,45500.0,palembang,45500.0,45500.0,44500.0,45071.42857142857,44800.0,0.0,0.0,2026,6,3
Bawang Merah Ukuran Sedang,2026-06-26,45500.0,palembang,45500.0,45500.0,44500.0,45214.28571428572,44833.333333333336,0.0,0.0,2026,6,4
Bawang Merah Ukuran Sedang,2026-06-29,44500.0,palembang,45500.0,45500.0,44500.0,45214.28571428572,44750.0,-1000.0,-0.02197802197802201,2026,6,0
Bawang Putih Ukuran Sedang,2024-02-12,37500.0,palembang,38750.0,38750.0,40000.0,39107.142857142855,40751.666666666664,-1250.0,-0.032258064516129004,2024,2,0
Bawang Putih Ukuran Sedang,2024-02-13,37500.0,palembang,37500.0,38750.0,40000.0,38750.0,40538.333333333336,0.0,0.0,2024,2,1
Bawang Putih Ukuran Sedang,2024-02-14,37500.0,palembang,37500.0,38750.0,40000.0,38392.857142857145,40325.0,0.0,0.0,2024,2,2
Bawang Putih Ukuran Sedang,2024-02-15,37500.0,palembang,37500.0,37500.0,40000.0,38035.71428571428,40150.0,0.0,0.0,2024,2,3
Bawang Putih Ukuran Sedang,2024-02-16,37500.0,palembang,37500.0,37500.0,38750.0,37857.142857142855,39975.0,0.0,0.0,2024,2,4
Bawang Putih Ukuran Sedang,2024-02-19,41250.0,palembang,37500.0,37500.0,38750.0,38214.28571428572,39850.0,3750.0,0.10000000000000009,2024,2,0
Bawang Putih Ukuran Sedang,2024-02-20,43750.0,palembang,41250.0,37500.0,38750.0,38928.57142857143,39808.333333333336,2500.0,0.06060606060606055,2024,2,1
Bawang Putih Ukuran Sedang,2024-02-21,38750.0,palembang,43750.0,37500.0,37500.0,39107.142857142855,39600.0,-5000.0,-0.11428571428571432,2024,2,2
Bawang Putih Ukuran Sedang,2024-02-22,41250.0,palembang,38750.0,41250.0,37500.0,39642.857142857145,39475.0,2500.0,0.06451612903225801,2024,2,3
Bawang Putih Ukuran Sedang,2024-02-23,42500.0,palembang,41250.0,43750.0,37500.0,40357.142857142855,39391.666666666664,1250.0,0.030303030303030276,2024,2,4
Bawang Putih Ukuran Sedang,2024-02-26,40000.0,palembang,42500.0,38750.0,37500.0,40714.28571428572,39350.0,-2500.0,-0.05882352941176472,2024,2,0
Bawang Putih Ukuran Sedang,2024-02-27,40000.0,palembang,40000.0,41250.0,37500.0,41071.42857142857,39308.333333333336,0.0,0.0,2024,2,1
Bawang Putih Ukuran Sedang,2024-02-28,40000.0,palembang,40000.0,42500.0,41250.0,40892.857142857145,39350.0,0.0,0.0,2024,2,2
Bawang Putih Ukuran Sedang,2024-02-29,40000.0,palembang,40000.0,40000.0,43750.0,40357.142857142855,39391.666666666664,0.0,0.0,2024,2,3
Bawang Putih Ukuran Sedang,2024-03-01,40000.0,palembang,40000.0,40000.0,38750.0,40535.71428571428,39433.333333333336,0.0,0.0,2024,3,4
Bawang Putih Ukuran Sedang,2024-03-04,40000.0,palembang,40000.0,40000.0,41250.0,40357.142857142855,39475.0,0.0,0.0,2024,3,0
Bawang Putih Ukuran Sedang,2024-03-05,40000.0,palembang,40000.0,40000.0,42500.0,40000.0,39516.666666666664,0.0,0.0,2024,3,1
Bawang Putih Ukuran Sedang,2024-03-06,40000.0,palembang,40000.0,40000.0,40000.0,40000.0,39558.333333333336,0.0,0.0,2024,3,2
Bawang Putih Ukuran Sedang,2024-03-07,40000.0,palembang,40000.0,40000.0,40000.0,40000.0,39600.0,0.0,0.0,2024,3,3
Bawang Putih Ukuran Sedang,2024-03-08,42500.0,palembang,40000.0,40000.0,40000.0,40357.142857142855,39725.0,2500.0,0.0625,2024,3,4
Bawang Putih Ukuran Sedang,2024-03-11,42500.0,palembang,42500.0,40000.0,40000.0,40714.28571428572,39841.666666666664,0.0,0.0,2024,3,0
Bawang Putih Ukuran Sedang,2024-03-12,42500.0,palembang,42500.0,40000.0,40000.0,41071.42857142857,39958.333333333336,0.0,0.0,2024,3,1
Bawang Putih Ukuran Sedang,2024-03-13,45000.0,palembang,42500.0,42500.0,40000.0,41785.71428571428,40125.0,2500.0,0.05882352941176472,2024,3,2
Bawang Putih Ukuran Sedang,2024-03-14,45000.0,palembang,45000.0,42500.0,40000.0,42500.0,40291.666666666664,0.0,0.0,2024,3,3
Bawang Putih Ukuran Sedang,2024-03-15,45000.0,palembang,45000.0,42500.0,40000.0,43214.28571428572,40458.333333333336,0.0,0.0,2024,3,4
Bawang Putih Ukuran Sedang,2024-03-18,47500.0,palembang,45000.0,45000.0,40000.0,44285.71428571428,40708.333333333336,2500.0,0.05555555555555558,2024,3,0
Bawang Putih Ukuran Sedang,2024-03-19,46250.0,palembang,47500.0,45000.0,42500.0,44821.42857142857,40916.666666666664,-1250.0,-0.02631578947368418,2024,3,1
Bawang Putih Ukuran Sedang,2024-03-20,45000.0,palembang,46250.0,45000.0,42500.0,45178.57142857143,41125.0,-1250.0,-0.027027027027026973,2024,3,2
Bawang Putih Ukuran Sedang,2024-03-21,46250.0,palembang,45000.0,47500.0,42500.0,45714.28571428572,41375.0,1250.0,0.02777777777777768,2024,3,3
Bawang Putih Ukuran Sedang,2024-03-22,43750.0,palembang,46250.0,46250.0,45000.0,45535.71428571428,41541.666666666664,-2500.0,-0.05405405405405406,2024,3,4
Bawang Putih Ukuran Sedang,2024-03-25,43750.0,palembang,43750.0,45000.0,45000.0,45357.142857142855,41750.0,0.0,0.0,2024,3,0
Bawang Putih Ukuran Sedang,2024-03-26,43750.0,palembang,43750.0,46250.0,45000.0,45178.57142857143,41958.333333333336,0.0,0.0,2024,3,1
Bawang Putih Ukuran Sedang,2024-03-27,42500.0,palembang,43750.0,43750.0,47500.0,44464.28571428572,42125.0,-1250.0,-0.02857142857142858,2024,3,2
Bawang Putih Ukuran Sedang,2024-03-28,42500.0,palembang,42500.0,43750.0,46250.0,43928.57142857143,42291.666666666664,0.0,0.0,2024,3,3
Bawang Putih Ukuran Sedang,2024-03-29,42500.0,palembang,42500.0,43750.0,45000.0,43571.42857142857,42458.333333333336,0.0,0.0,2024,3,4
Bawang Putih Ukuran Sedang,2024-04-01,45250.0,palembang,42500.0,42500.0,46250.0,43428.57142857143,42591.666666666664,2750.0,0.06470588235294117,2024,4,0
Bawang Putih Ukuran Sedang,2024-04-02,46250.0,palembang,45250.0,42500.0,43750.0,43785.71428571428,42675.0,1000.0,0.022099447513812098,2024,4,1
Bawang Putih Ukuran Sedang,2024-04-03,51250.0,palembang,46250.0,42500.0,43750.0,44857.142857142855,43091.666666666664,5000.0,0.10810810810810811,2024,4,2
Bawang Putih Ukuran Sedang,2024-04-04,48750.0,palembang,51250.0,45250.0,43750.0,45571.42857142857,43341.666666666664,-2500.0,-0.04878048780487809,2024,4,3
Bawang Putih Ukuran Sedang,2024-04-05,50750.0,palembang,48750.0,46250.0,42500.0,46750.0,43616.666666666664,2000.0,0.0410256410256411,2024,4,4
Bawang Putih Ukuran Sedang,2024-04-08,50750.0,palembang,50750.0,51250.0,42500.0,47928.57142857143,43975.0,0.0,0.0,2024,4,0
Bawang Putih Ukuran Sedang,2024-04-09,50750.0,palembang,50750.0,48750.0,42500.0,49107.142857142855,44333.333333333336,0.0,0.0,2024,4,1
Bawang Putih Ukuran Sedang,2024-04-10,50750.0,palembang,50750.0,50750.0,45250.0,49892.857142857145,44691.666666666664,0.0,0.0,2024,4,2
Bawang Putih Ukuran Sedang,2024-04-11,50750.0,palembang,50750.0,50750.0,46250.0,50535.71428571428,45050.0,0.0,0.0,2024,4,3
Bawang Putih Ukuran Sedang,2024-04-12,50750.0,palembang,50750.0,50750.0,51250.0,50464.28571428572,45408.333333333336,0.0,0.0,2024,4,4
Bawang Putih Ukuran Sedang,2024-04-15,50750.0,palembang,50750.0,50750.0,48750.0,50750.0,45766.666666666664,0.0,0.0,2024,4,0
Bawang Putih Ukuran Sedang,2024-04-16,56250.0,palembang,50750.0,50750.0,50750.0,51535.71428571428,46308.333333333336,5500.0,0.10837438423645329,2024,4,1
Bawang Putih Ukuran Sedang,2024-04-17,56250.0,palembang,56250.0,50750.0,50750.0,52321.42857142857,46850.0,0.0,0.0,2024,4,2
Bawang Putih Ukuran Sedang,2024-04-18,56250.0,palembang,56250.0,50750.0,50750.0,53107.142857142855,47391.666666666664,0.0,0.0,2024,4,3
Bawang Putih Ukuran Sedang,2024-04-19,53750.0,palembang,56250.0,56250.0,50750.0,53535.71428571428,47766.666666666664,-2500.0,-0.0444444444444444,2024,4,4
Bawang Putih Ukuran Sedang,2024-04-22,52500.0,palembang,53750.0,56250.0,50750.0,53785.71428571428,48100.0,-1250.0,-0.023255813953488413,2024,4,0
Bawang Putih Ukuran Sedang,2024-04-23,52500.0,palembang,52500.0,56250.0,50750.0,54035.71428571428,48433.333333333336,0.0,0.0,2024,4,1
Bawang Putih Ukuran Sedang,2024-04-24,45000.0,palembang,52500.0,53750.0,50750.0,53214.28571428572,48433.333333333336,-7500.0,-0.1428571428571429,2024,4,2
Bawang Putih Ukuran Sedang,2024-04-25,47500.0,palembang,45000.0,52500.0,56250.0,51964.28571428572,48516.666666666664,2500.0,0.05555555555555558,2024,4,3
Bawang Putih Ukuran Sedang,2024-04-26,47500.0,palembang,47500.0,52500.0,56250.0,50714.28571428572,48600.0,0.0,0.0,2024,4,4
Bawang Putih Ukuran Sedang,2024-04-29,46000.0,palembang,47500.0,45000.0,56250.0,49250.0,48550.0,-1500.0,-0.03157894736842104,2024,4,0
Bawang Putih Ukuran Sedang,2024-04-30,46000.0,palembang,46000.0,47500.0,53750.0,48142.857142857145,48541.666666666664,0.0,0.0,2024,4,1
Bawang Putih Ukuran Sedang,2024-05-01,46000.0,palembang,46000.0,47500.0,52500.0,47214.28571428572,48575.0,0.0,0.0,2024,5,2
Bawang Putih Ukuran Sedang,2024-05-02,46500.0,palembang,46000.0,46000.0,52500.0,46357.142857142855,48583.333333333336,500.0,0.010869565217391353,2024,5,3
Bawang Putih Ukuran Sedang,2024-05-03,46500.0,palembang,46500.0,46000.0,45000.0,46571.42857142857,48675.0,0.0,0.0,2024,5,4
Bawang Putih Ukuran Sedang,2024-05-06,46250.0,palembang,46500.0,46000.0,47500.0,46392.857142857145,48758.333333333336,-250.0,-0.005376344086021501,2024,5,0
Bawang Putih Ukuran Sedang,2024-05-07,45000.0,palembang,46250.0,46500.0,47500.0,46035.71428571428,48800.0,-1250.0,-0.027027027027026973,2024,5,1
Bawang Putih Ukuran Sedang,2024-05-08,46250.0,palembang,45000.0,46500.0,46000.0,46071.42857142857,48925.0,1250.0,0.02777777777777768,2024,5,2
Bawang Putih Ukuran Sedang,2024-05-09,46250.0,palembang,46250.0,46250.0,46000.0,46107.142857142855,49050.0,0.0,0.0,2024,5,3
Bawang Putih Ukuran Sedang,2024-05-10,46250.0,palembang,46250.0,45000.0,46000.0,46142.857142857145,49175.0,0.0,0.0,2024,5,4
Bawang Putih Ukuran Sedang,2024-05-13,44500.0,palembang,46250.0,46250.0,46500.0,45857.142857142855,49150.0,-1750.0,-0.037837837837837784,2024,5,0
Bawang Putih Ukuran Sedang,2024-05-14,45750.0,palembang,44500.0,46250.0,46500.0,45750.0,49133.333333333336,1250.0,0.028089887640449396,2024,5,1
Bawang Putih Ukuran Sedang,2024-05-15,45750.0,palembang,45750.0,46250.0,46250.0,45678.57142857143,48950.0,0.0,0.0,2024,5,2
Bawang Putih Ukuran Sedang,2024-05-16,45000.0,palembang,45750.0,44500.0,45000.0,45678.57142857143,48825.0,-750.0,-0.016393442622950838,2024,5,3
Bawang Putih Ukuran Sedang,2024-05-17,47500.0,palembang,45000.0,45750.0,46250.0,45857.142857142855,48716.666666666664,2500.0,0.05555555555555558,2024,5,4
Bawang Putih Ukuran Sedang,2024-05-20,46250.0,palembang,47500.0,45750.0,46250.0,45857.142857142855,48566.666666666664,-1250.0,-0.02631578947368418,2024,5,0
Bawang Putih Ukuran Sedang,2024-05-21,48750.0,palembang,46250.0,45000.0,46250.0,46214.28571428572,48500.0,2500.0,0.054054054054053946,2024,5,1
Bawang Putih Ukuran Sedang,2024-05-22,48750.0,palembang,48750.0,47500.0,44500.0,46821.42857142857,48433.333333333336,0.0,0.0,2024,5,2
Bawang Putih Ukuran Sedang,2024-05-23,48750.0,palembang,48750.0,46250.0,45750.0,47250.0,48366.666666666664,0.0,0.0,2024,5,3
Bawang Putih Ukuran Sedang,2024-05-24,48750.0,palembang,48750.0,48750.0,45750.0,47678.57142857143,48300.0,0.0,0.0,2024,5,4
Bawang Putih Ukuran Sedang,2024-05-27,42000.0,palembang,48750.0,48750.0,45000.0,47250.0,48008.333333333336,-6750.0,-0.1384615384615384,2024,5,0
Bawang Putih Ukuran Sedang,2024-05-28,42000.0,palembang,42000.0,48750.0,47500.0,46464.28571428572,47533.333333333336,0.0,0.0,2024,5,1
Bawang Putih Ukuran Sedang,2024-05-29,45750.0,palembang,42000.0,48750.0,46250.0,46392.857142857145,47183.333333333336,3750.0,0.08928571428571419,2024,5,2
Bawang Putih Ukuran Sedang,2024-05-30,46250.0,palembang,45750.0,42000.0,48750.0,46035.71428571428,46850.0,500.0,0.010928961748633892,2024,5,3
Bawang Putih Ukuran Sedang,2024-05-31,46500.0,palembang,46250.0,42000.0,48750.0,45714.28571428572,46608.333333333336,250.0,0.00540540540540535,2024,5,4
Bawang Putih Ukuran Sedang,2024-06-03,43250.0,palembang,46500.0,45750.0,48750.0,44928.57142857143,46300.0,-3250.0,-0.06989247311827962,2024,6,0
Bawang Putih Ukuran Sedang,2024-06-04,42500.0,palembang,43250.0,46250.0,48750.0,44035.71428571428,45966.666666666664,-750.0,-0.017341040462427793,2024,6,1
Bawang Putih Ukuran Sedang,2024-06-05,42500.0,palembang,42500.0,46500.0,42000.0,44107.142857142855,45883.333333333336,0.0,0.0,2024,6,2
Bawang Putih Ukuran Sedang,2024-06-06,42500.0,palembang,42500.0,43250.0,42000.0,44178.57142857143,45716.666666666664,0.0,0.0,2024,6,3
Bawang Putih Ukuran Sedang,2024-06-07,43750.0,palembang,42500.0,42500.0,45750.0,43892.857142857145,45591.666666666664,1250.0,0.02941176470588225,2024,6,4
Bawang Putih Ukuran Sedang,2024-06-10,42500.0,palembang,43750.0,42500.0,46250.0,43357.142857142855,45475.0,-1250.0,-0.02857142857142858,2024,6,0
Bawang Putih Ukuran Sedang,2024-06-11,42500.0,palembang,42500.0,42500.0,46500.0,42785.71428571428,45358.333333333336,0.0,0.0,2024,6,1
Bawang Putih Ukuran Sedang,2024-06-12,42750.0,palembang,42500.0,43750.0,43250.0,42714.28571428572,45250.0,250.0,0.00588235294117645,2024,6,2
Bawang Putih Ukuran Sedang,2024-06-13,42750.0,palembang,42750.0,42500.0,42500.0,42750.0,45125.0,0.0,0.0,2024,6,3
Bawang Putih Ukuran Sedang,2024-06-14,45250.0,palembang,42750.0,42500.0,42500.0,43142.857142857145,45083.333333333336,2500.0,0.0584795321637428,2024,6,4
Bawang Putih Ukuran Sedang,2024-06-17,45250.0,palembang,45250.0,42750.0,42500.0,43535.71428571428,45050.0,0.0,0.0,2024,6,0
Bawang Putih Ukuran Sedang,2024-06-18,45250.0,palembang,45250.0,42750.0,43750.0,43750.0,45058.333333333336,0.0,0.0,2024,6,1
Bawang Putih Ukuran Sedang,2024-06-19,45250.0,palembang,45250.0,45250.0,42500.0,44142.857142857145,45025.0,0.0,0.0,2024,6,2
Bawang Putih Ukuran Sedang,2024-06-20,45000.0,palembang,45250.0,45250.0,42500.0,44500.0,44983.333333333336,-250.0,-0.0055248618784530246,2024,6,3
Bawang Putih Ukuran Sedang,2024-06-21,41750.0,palembang,45000.0,45250.0,42750.0,44357.142857142855,44833.333333333336,-3250.0,-0.07222222222222219,2024,6,4
Bawang Putih Ukuran Sedang,2024-06-24,43000.0,palembang,41750.0,45250.0,42750.0,44392.857142857145,44783.333333333336,1250.0,0.029940119760478945,2024,6,0
Bawang Putih Ukuran Sedang,2024-06-25,41500.0,palembang,43000.0,45000.0,45250.0,43857.142857142855,44641.666666666664,-1500.0,-0.03488372093023251,2024,6,1
Bawang Putih Ukuran Sedang,2024-06-26,41500.0,palembang,41500.0,41750.0,45250.0,43321.42857142857,44500.0,0.0,0.0,2024,6,2
Bawang Putih Ukuran Sedang,2024-06-27,41500.0,palembang,41500.0,43000.0,45250.0,42785.71428571428,44383.333333333336,0.0,0.0,2024,6,3
Bawang Putih Ukuran Sedang,2024-06-28,41500.0,palembang,41500.0,41500.0,45250.0,42250.0,44183.333333333336,0.0,0.0,2024,6,4
Bawang Putih Ukuran Sedang,2024-07-01,40000.0,palembang,41500.0,41500.0,45000.0,41535.71428571428,43975.0,-1500.0,-0.03614457831325302,2024,7,0
Bawang Putih Ukuran Sedang,2024-07-02,41250.0,palembang,40000.0,41500.0,41750.0,41464.28571428572,43725.0,1250.0,0.03125,2024,7,1
Bawang Putih Ukuran Sedang,2024-07-03,41250.0,palembang,41250.0,41500.0,43000.0,41214.28571428572,43475.0,0.0,0.0,2024,7,2
Bawang Putih Ukuran Sedang,2024-07-04,40000.0,palembang,41250.0,40000.0,41500.0,41000.0,43183.333333333336,-1250.0,-0.030303030303030276,2024,7,3
Bawang Putih Ukuran Sedang,2024-07-05,40000.0,palembang,40000.0,41250.0,41500.0,40785.71428571428,42891.666666666664,0.0,0.0,2024,7,4
Bawang Putih Ukuran Sedang,2024-07-08,41250.0,palembang,40000.0,41250.0,41500.0,40750.0,42866.666666666664,1250.0,0.03125,2024,7,0
Bawang Putih Ukuran Sedang,2024-07-09,41250.0,palembang,41250.0,40000.0,41500.0,40714.28571428572,42841.666666666664,0.0,0.0,2024,7,1
Bawang Putih Ukuran Sedang,2024-07-10,42500.0,palembang,41250.0,40000.0,40000.0,41071.42857142857,42733.333333333336,1250.0,0.030303030303030276,2024,7,2
Bawang Putih Ukuran Sedang,2024-07-11,42500.0,palembang,42500.0,41250.0,41250.0,41250.0,42608.333333333336,0.0,0.0,2024,7,3
Bawang Putih Ukuran Sedang,2024-07-12,41000.0,palembang,42500.0,41250.0,41250.0,41214.28571428572,42425.0,-1500.0,-0.03529411764705881,2024,7,4
Bawang Putih Ukuran Sedang,2024-07-15,37250.0,palembang,41000.0,42500.0,40000.0,40821.42857142857,42225.0,-3750.0,-0.09146341463414631,2024,7,0
Bawang Putih Ukuran Sedang,2024-07-16,37250.0,palembang,37250.0,42500.0,40000.0,40428.57142857143,42050.0,0.0,0.0,2024,7,1
Bawang Putih Ukuran Sedang,2024-07-17,37250.0,palembang,37250.0,41000.0,41250.0,39857.142857142855,41875.0,0.0,0.0,2024,7,2
Bawang Putih Ukuran Sedang,2024-07-18,37250.0,palembang,37250.0,37250.0,41250.0,39285.71428571428,41700.0,0.0,0.0,2024,7,3
Bawang Putih Ukuran Sedang,2024-07-19,37250.0,palembang,37250.0,37250.0,42500.0,38535.71428571428,41483.333333333336,0.0,0.0,2024,7,4
Bawang Putih Ukuran Sedang,2024-07-22,39750.0,palembang,37250.0,37250.0,42500.0,38142.857142857145,41391.666666666664,2500.0,0.06711409395973145,2024,7,0
Bawang Putih Ukuran Sedang,2024-07-23,40000.0,palembang,39750.0,37250.0,41000.0,38000.0,41308.333333333336,250.0,0.0062893081761006275,2024,7,1
Bawang Putih Ukuran Sedang,2024-07-24,41250.0,palembang,40000.0,37250.0,37250.0,38571.42857142857,41258.333333333336,1250.0,0.03125,2024,7,2
Bawang Putih Ukuran Sedang,2024-07-25,38750.0,palembang,41250.0,39750.0,37250.0,38785.71428571428,41125.0,-2500.0,-0.06060606060606055,2024,7,3
Bawang Putih Ukuran Sedang,2024-07-26,41250.0,palembang,38750.0,40000.0,37250.0,39357.142857142855,40991.666666666664,2500.0,0.06451612903225801,2024,7,4
Bawang Putih Ukuran Sedang,2024-07-29,41500.0,palembang,41250.0,41250.0,37250.0,39964.28571428572,40866.666666666664,250.0,0.0060606060606061,2024,7,0
Bawang Putih Ukuran Sedang,2024-07-30,41500.0,palembang,41500.0,38750.0,37250.0,40571.42857142857,40741.666666666664,0.0,0.0,2024,7,1
Bawang Putih Ukuran Sedang,2024-07-31,39000.0,palembang,41500.0,41250.0,39750.0,40464.28571428572,40533.333333333336,-2500.0,-0.06024096385542166,2024,7,2
Bawang Putih Ukuran Sedang,2024-08-01,39000.0,palembang,39000.0,41500.0,40000.0,40321.42857142857,40333.333333333336,0.0,0.0,2024,8,3
Bawang Putih Ukuran Sedang,2024-08-02,41500.0,palembang,39000.0,41500.0,41250.0,40357.142857142855,40325.0,2500.0,0.0641025641025641,2024,8,4
Bawang Putih Ukuran Sedang,2024-08-05,41500.0,palembang,41500.0,39000.0,38750.0,40750.0,40275.0,0.0,0.0,2024,8,0
Bawang Putih Ukuran Sedang,2024-08-06,40250.0,palembang,41500.0,39000.0,41250.0,40607.142857142855,40233.333333333336,-1250.0,-0.030120481927710885,2024,8,1
Bawang Putih Ukuran Sedang,2024-08-07,40250.0,palembang,40250.0,41500.0,41500.0,40428.57142857143,40191.666666666664,0.0,0.0,2024,8,2
Bawang Putih Ukuran Sedang,2024-08-08,38750.0,palembang,40250.0,41500.0,41500.0,40035.71428571428,40100.0,-1500.0,-0.037267080745341574,2024,8,3
Bawang Putih Ukuran Sedang,2024-08-09,38750.0,palembang,38750.0,40250.0,39000.0,40000.0,40008.333333333336,0.0,0.0,2024,8,4
Bawang Putih Ukuran Sedang,2024-08-12,40250.0,palembang,38750.0,40250.0,39000.0,40178.57142857143,40016.666666666664,1500.0,0.03870967741935494,2024,8,0
Bawang Putih Ukuran Sedang,2024-08-13,40000.0,palembang,40250.0,38750.0,41500.0,39964.28571428572,39975.0,-250.0,-0.006211180124223614,2024,8,1
Bawang Putih Ukuran Sedang,2024-08-14,41500.0,palembang,40000.0,38750.0,41500.0,39964.28571428572,39983.333333333336,1500.0,0.03750000000000009,2024,8,2
Bawang Putih Ukuran Sedang,2024-08-15,41500.0,palembang,41500.0,40250.0,40250.0,40142.857142857145,40033.333333333336,0.0,0.0,2024,8,3
Bawang Putih Ukuran Sedang,2024-08-16,42750.0,palembang,41500.0,40000.0,40250.0,40500.0,40125.0,1250.0,0.030120481927710774,2024,8,4
Bawang Putih Ukuran Sedang,2024-08-19,46250.0,palembang,42750.0,41500.0,38750.0,41571.42857142857,40291.666666666664,3500.0,0.08187134502923987,2024,8,0
Bawang Putih Ukuran Sedang,2024-08-20,43750.0,palembang,46250.0,41500.0,38750.0,42285.71428571428,40375.0,-2500.0,-0.05405405405405406,2024,8,1
Bawang Putih Ukuran Sedang,2024-08-21,42500.0,palembang,43750.0,42750.0,40250.0,42607.142857142855,40375.0,-1250.0,-0.02857142857142858,2024,8,2
Bawang Putih Ukuran Sedang,2024-08-22,41250.0,palembang,42500.0,46250.0,40000.0,42785.71428571428,40333.333333333336,-1250.0,-0.02941176470588236,2024,8,3
Bawang Putih Ukuran Sedang,2024-08-23,42500.0,palembang,41250.0,43750.0,41500.0,42928.57142857143,40383.333333333336,1250.0,0.030303030303030276,2024,8,4
Bawang Putih Ukuran Sedang,2024-08-26,43750.0,palembang,42500.0,42500.0,41500.0,43250.0,40600.0,1250.0,0.02941176470588225,2024,8,0
Bawang Putih Ukuran Sedang,2024-08-27,43750.0,palembang,43750.0,41250.0,42750.0,43392.857142857145,40816.666666666664,0.0,0.0,2024,8,1
Bawang Putih Ukuran Sedang,2024-08-28,42500.0,palembang,43750.0,42500.0,46250.0,42857.142857142855,40991.666666666664,-1250.0,-0.02857142857142858,2024,8,2
Bawang Putih Ukuran Sedang,2024-08-29,42500.0,palembang,42500.0,43750.0,43750.0,42678.57142857143,41166.666666666664,0.0,0.0,2024,8,3
Bawang Putih Ukuran Sedang,2024-08-30,41250.0,palembang,42500.0,43750.0,42500.0,42500.0,41300.0,-1250.0,-0.02941176470588236,2024,8,4
